dateTime,Temperature,Pressure,Humidity
2022-03-25 19:10:42.990392,29.540000915527344,993.280029296875,11.0
2022-03-25 19:20:00.208317,28.860000610351562,993.0800170898438,12.0
2022-03-25 19:22:07.265315,28.59000015258789,992.97998046875,12.0
2022-03-25 19:25:10.410718,27.81999969482422,992.989990234375,13.0
2022-03-25 19:27:17.449475,28.15999984741211,992.9199829101562,14.0
2022-03-25 19:33:29.658549,28.360000610351562,992.9400024414062,12.0
2022-03-25 19:35:36.709159,28.020000457763672,992.8400268554688,14.0
2022-03-25 19:42:14.922045,28.049999237060547,992.8200073242188,14.0
2022-03-25 19:44:21.972786,28.309999465942383,992.8099975585938,12.0
2022-03-25 19:50:32.201378,29.729999542236328,992.72998046875,11.0
2022-03-25 19:52:39.249332,29.739999771118164,992.6799926757812,12.0
2022-03-25 19:59:25.453005,29.479999542236328,992.72998046875,13.0
2022-03-25 20:01:32.510859,30.170000076293945,992.6699829101562,12.0
2022-03-25 20:06:39.679158,29.34000015258789,992.6799926757812,12.0
2022-03-25 20:08:46.728870,29.809999465942383,992.510009765625,12.0
2022-03-25 20:14:54.940825,28.639999389648438,992.4199829101562,11.0
2022-03-25 20:17:01.985289,29.389999389648438,992.469970703125,11.0
2022-03-25 20:23:35.210919,28.530000686645508,992.3200073242188,13.0
2022-03-25 20:25:42.265055,29.3700008392334,992.260009765625,12.0
2022-03-25 20:39:19.706183,29.979999542236328,991.97998046875,12.0
2022-03-25 20:41:26.753082,30.520000457763672,991.9400024414062,11.0
