dateTime,Temperature,Pressure,Humidity
2022-03-25 19:16:07.345419,28.75,994.219970703125,12.0
2022-03-25 19:18:14.398818,29.3799991607666,994.1099853515625,13.0
2022-03-25 19:29:26.194237,29.030000686645508,993.989990234375,11.0
2022-03-25 19:31:33.258260,29.59000015258789,993.97998046875,12.0
2022-03-25 19:36:12.059759,29.0,993.9299926757812,13.0
2022-03-25 19:36:12.063160,29.0,993.9299926757812,13.0
2022-03-25 19:38:19.109843,28.559999465942383,993.9199829101562,13.0
2022-03-25 19:46:45.902003,29.200000762939453,993.7899780273438,11.0
2022-03-25 19:48:52.948864,29.09000015258789,993.7899780273438,13.0
2022-03-25 19:55:03.743982,29.81999969482422,993.6799926757812,12.0
2022-03-25 19:57:10.786526,30.030000686645508,993.6900024414062,12.0
2022-03-25 20:08:30.528063,29.239999771118164,993.5900268554688,12.0
2022-03-25 20:10:37.567765,29.309999465942383,993.510009765625,12.0
2022-03-25 20:15:06.236603,28.760000228881836,993.4500122070312,11.0
2022-03-25 20:17:13.300169,29.6299991607666,993.4500122070312,11.0
2022-03-25 20:24:06.033265,28.540000915527344,993.3499755859375,12.0
2022-03-25 20:26:13.073297,29.260000228881836,993.280029296875,12.0
2022-03-25 20:34:59.854028,29.780000686645508,993.0900268554688,12.0
2022-03-25 20:37:06.915337,30.299999237060547,993.0700073242188,11.0
2022-03-25 20:43:44.674074,30.040000915527344,992.8800048828125,12.0
