dateTime,temperature,pressure,humidity,altitude
2022-03-25 19:09:33.230365,-146.23,74949.00,17.00,2471.64
2022-03-25 19:09:43.258075,-146.23,74947.00,17.00,2471.86
2022-03-25 19:09:53.300953,-146.23,74946.00,17.00,2471.96
2022-03-25 19:10:03.328725,-146.23,74938.00,17.00,2472.81
2022-03-25 19:10:13.356169,-146.23,74928.00,17.00,2473.87
2022-03-25 19:10:23.383705,-146.23,74915.00,17.00,2475.26
2022-03-25 19:10:33.426898,-146.23,74917.00,17.00,2475.04
2022-03-25 19:10:43.454473,-146.23,74926.00,17.00,2474.09
2022-03-25 19:10:53.482214,-146.23,74914.00,17.00,2475.36
2022-03-25 19:11:03.525178,-146.23,74901.00,17.00,2476.75
2022-03-25 19:11:13.553050,-146.23,74902.00,17.00,2476.64
2022-03-25 19:11:23.595948,-146.23,74888.00,17.00,2478.13
2022-03-25 19:11:33.623670,-146.23,74878.00,17.00,2479.19
2022-03-25 19:11:43.651326,-146.23,74863.00,17.00,2480.79
2022-03-25 19:11:53.694237,-146.23,74846.00,17.00,2482.59
2022-03-25 19:12:03.721892,-146.23,74836.00,17.00,2483.66
2022-03-25 19:12:13.749257,-146.23,74841.00,17.00,2483.12
2022-03-25 19:12:23.777096,-146.23,74851.00,17.00,2482.06
2022-03-25 19:12:33.819940,-146.23,74869.00,17.00,2480.15
2022-03-25 19:12:43.847784,-146.23,74883.00,17.00,2478.66
2022-03-25 19:12:53.875328,-146.23,74883.00,17.00,2478.66
2022-03-25 19:13:03.918440,-146.23,74885.00,17.00,2478.45
2022-03-25 19:13:13.946024,-146.23,74887.00,17.00,2478.23
2022-03-25 19:13:23.989039,-146.23,74887.00,17.00,2478.23
2022-03-25 19:13:34.016746,-146.23,74876.00,17.00,2479.40
2022-03-25 19:13:44.044393,-146.23,74874.00,17.00,2479.62
2022-03-25 19:13:54.072027,-146.23,74872.00,17.00,2479.83
2022-03-25 19:14:04.114990,-146.23,74879.00,17.00,2479.08
2022-03-25 19:14:14.142378,-146.23,74888.00,17.00,2478.13
2022-03-25 19:14:24.170090,-146.23,74889.00,17.00,2478.02
2022-03-25 19:14:34.213101,-146.23,74887.00,17.00,2478.23
2022-03-25 19:14:44.241002,-146.23,74877.00,18.00,2479.30
2022-03-25 19:14:54.268577,-146.23,74871.00,18.00,2479.94
2022-03-25 19:15:04.311528,-146.23,74876.00,17.00,2479.40
2022-03-25 19:15:14.339277,-146.23,74896.00,17.00,2477.28
2022-03-25 19:15:24.366923,-146.23,74897.00,17.00,2477.17
2022-03-25 19:15:34.409899,-146.23,74881.00,17.00,2478.87
2022-03-25 19:15:44.437550,-146.23,74867.00,17.00,2480.36
2022-03-25 19:15:54.465195,-146.23,74867.00,17.00,2480.36
2022-03-25 19:16:04.508255,-146.23,74867.00,17.00,2480.36
2022-03-25 19:16:14.535659,-146.23,74859.00,17.00,2481.21
2022-03-25 19:16:24.563327,-146.23,74856.00,17.00,2481.53
2022-03-25 19:16:34.606276,-146.23,74841.00,17.00,2483.12
2022-03-25 19:16:44.633840,-146.23,74835.00,17.00,2483.76
2022-03-25 19:16:54.661559,-146.23,74832.00,17.00,2484.08
2022-03-25 19:17:04.704601,-146.23,74833.00,17.00,2483.98
2022-03-25 19:17:14.732254,-146.23,74822.00,17.00,2485.15
2022-03-25 19:17:24.759945,-146.23,74820.00,17.00,2485.36
2022-03-25 19:17:34.802992,-146.23,74804.00,17.00,2487.06
2022-03-25 19:17:44.830634,-146.23,74796.00,17.00,2487.92
2022-03-25 19:17:54.858324,-146.23,74807.00,17.00,2486.74
2022-03-25 19:18:04.901277,-146.23,74809.00,17.00,2486.53
2022-03-25 19:18:14.928908,-146.23,74814.00,17.00,2486.00
2022-03-25 19:18:24.956548,-146.23,74819.00,17.00,2485.47
2022-03-25 19:18:34.999362,-146.23,74812.00,18.00,2486.21
2022-03-25 19:18:45.027072,-146.23,74810.00,17.00,2486.43
2022-03-25 19:18:55.054677,-146.23,74813.00,17.00,2486.11
2022-03-25 19:19:05.097716,-146.23,74818.00,18.00,2485.57
2022-03-25 19:19:15.125356,-146.23,74817.00,18.00,2485.68
2022-03-25 19:19:25.153247,-146.23,74830.00,18.00,2484.30
2022-03-25 19:19:35.196054,-146.23,74842.00,18.00,2483.02
2022-03-25 19:19:45.223780,-146.23,74850.00,18.00,2482.17
2022-03-25 19:19:55.251481,-146.23,74861.00,18.00,2481.00
2022-03-25 19:20:05.294531,-146.23,74855.00,18.00,2481.64
2022-03-25 19:20:15.321687,-146.23,74861.00,17.00,2481.00
2022-03-25 19:20:25.349370,-146.23,74858.00,17.00,2481.32
2022-03-25 19:20:35.377098,-146.23,74863.00,17.00,2480.79
2022-03-25 19:20:45.419926,-146.23,74863.00,17.00,2480.79
2022-03-25 19:20:55.447547,-146.23,74851.00,17.00,2482.06
2022-03-25 19:21:05.475226,-146.23,74851.00,17.00,2482.06
2022-03-25 19:21:15.518109,-146.23,74837.00,17.00,2483.55
2022-03-25 19:21:25.545850,-146.23,74827.00,17.00,2484.61
2022-03-25 19:21:35.573504,-146.23,74833.00,17.00,2483.98
2022-03-25 19:21:45.616609,-146.23,74832.00,17.00,2484.08
2022-03-25 19:21:55.644092,-146.23,74863.00,17.00,2480.79
2022-03-25 19:22:05.671703,-146.23,74882.00,17.00,2478.76
2022-03-25 19:22:15.714545,-146.23,74874.00,17.00,2479.62
2022-03-25 19:22:25.742095,-146.23,74864.00,17.00,2480.68
2022-03-25 19:22:35.769824,-146.23,74859.00,17.00,2481.21
2022-03-25 19:22:45.812774,-146.23,74859.00,17.00,2481.21
2022-03-25 19:22:55.840339,-146.23,74847.00,17.00,2482.49
2022-03-25 19:23:05.867944,-146.23,74839.00,17.00,2483.34
2022-03-25 19:23:15.910931,-146.23,74824.00,17.00,2484.93
2022-03-25 19:23:25.938554,-146.23,74830.00,17.00,2484.30
2022-03-25 19:23:35.966254,-146.23,74843.00,17.00,2482.91
2022-03-25 19:23:46.009043,-146.23,74840.00,17.00,2483.23
2022-03-25 19:23:56.036655,-146.23,74850.00,17.00,2482.17
2022-03-25 19:24:06.064432,-146.23,74852.00,17.00,2481.96
2022-03-25 19:24:16.107024,-146.23,74844.00,17.00,2482.81
2022-03-25 19:24:26.134806,-146.23,74838.00,17.00,2483.44
2022-03-25 19:24:36.162375,-146.23,74843.00,17.00,2482.91
2022-03-25 19:24:46.205107,-146.23,74839.00,17.00,2483.34
2022-03-25 19:24:56.232809,-146.23,74852.00,17.00,2481.96
2022-03-25 19:25:06.260259,-146.23,74844.00,17.00,2482.81
2022-03-25 19:25:16.287877,-146.23,74833.00,17.00,2483.98
2022-03-25 19:25:26.330667,-146.23,74833.00,17.00,2483.98
2022-03-25 19:25:36.358545,-146.23,74822.00,17.00,2485.15
2022-03-25 19:25:46.386032,-146.23,74844.00,17.00,2482.81
2022-03-25 19:25:56.429064,-146.23,74842.00,17.00,2483.02
2022-03-25 19:26:06.456640,-146.23,74834.00,17.00,2483.87
2022-03-25 19:26:16.499428,-146.23,74834.00,17.00,2483.87
2022-03-25 19:26:26.527058,-146.23,74839.00,17.00,2483.34
2022-03-25 19:26:36.554606,-146.23,74837.00,17.00,2483.55
2022-03-25 19:26:46.597550,-146.23,74830.00,17.00,2484.30
2022-03-25 19:26:56.625041,-146.23,74816.00,17.00,2485.79
2022-03-25 19:27:06.652683,-146.23,74796.00,17.00,2487.92
2022-03-25 19:27:16.680185,-146.23,74793.00,17.00,2488.23
2022-03-25 19:27:26.723055,-146.23,74810.00,17.00,2486.43
