dateTime,Temperature,Pressure,Humidity
2022-03-25 19:17:31.745257,27.43000030517578,994.4500122070312,11.0
2022-03-25 19:23:08.490608,28.149999618530273,994.3200073242188,9.0
2022-03-25 19:23:08.494076,28.149999618530273,994.3200073242188,9.0
2022-03-25 19:25:15.543595,27.440000534057617,994.2899780273438,10.0
2022-03-25 19:33:32.291128,28.25,994.260009765625,10.0
2022-03-25 19:35:39.339836,27.90999984741211,994.2100219726562,10.0
2022-03-25 19:45:26.084348,28.950000762939453,994.0999755859375,10.0
2022-03-25 19:47:33.139539,29.75,994.0399780273438,9.0
2022-03-25 19:56:09.878598,29.520000457763672,994.0399780273438,10.0
2022-03-25 19:58:16.928451,29.479999542236328,994.02001953125,11.0
2022-03-25 20:05:58.566467,28.43000030517578,993.9400024414062,10.0
2022-03-25 20:08:05.610862,29.06999969482422,993.8800048828125,9.0
2022-03-25 20:19:36.281572,28.059999465942383,993.739990234375,10.0
2022-03-25 20:31:09.790593,28.18000030517578,993.5599975585938,10.0
2022-03-25 20:33:16.834574,27.6299991607666,993.47998046875,10.0
2022-03-25 20:38:34.279781,29.1299991607666,993.3599853515625,9.0
2022-03-25 20:40:41.327747,29.25,993.25,9.0
