dateTime,temperature,pressure,humidity,gas
2022-03-25 19:09:32.154402,30.32,99.31,13.22,8951.75
2022-03-25 19:09:42.182936,30.28,99.31,13.83,8996.66
2022-03-25 19:09:52.226757,30.24,99.31,13.85,9042.02
2022-03-25 19:10:02.270524,30.21,99.31,14.21,9095.52
2022-03-25 19:10:12.299251,30.19,99.31,14.65,8966.67
2022-03-25 19:10:22.342691,30.20,99.31,14.79,8892.56
2022-03-25 19:10:32.386536,30.18,99.31,14.73,8899.92
2022-03-25 19:10:42.430307,30.22,99.31,14.55,8841.41
2022-03-25 19:10:52.458926,30.20,99.31,14.69,8783.67
2022-03-25 19:11:02.502764,30.18,99.31,14.54,8733.77
2022-03-25 19:11:12.546226,30.21,99.31,14.16,8892.56
2022-03-25 19:11:22.574655,30.23,99.31,14.07,8870.57
2022-03-25 19:11:32.618386,30.25,99.31,13.88,8834.15
2022-03-25 19:11:42.662159,30.30,99.31,13.77,8907.29
2022-03-25 19:11:52.690964,30.40,99.31,14.36,8726.68
2022-03-25 19:12:02.734952,30.40,99.31,14.26,8691.44
2022-03-25 19:12:12.779053,30.49,99.31,15.12,8472.44
2022-03-25 19:12:22.807064,30.54,99.31,15.02,8308.88
2022-03-25 19:12:32.850898,30.55,99.31,14.48,8257.87
2022-03-25 19:12:42.894790,30.57,99.31,14.52,8176.29
2022-03-25 19:12:52.938449,30.61,99.30,14.62,8023.86
2022-03-25 19:13:02.966945,30.62,99.30,14.76,7905.95
2022-03-25 19:13:13.010477,30.64,99.30,14.63,7848.29
2022-03-25 19:13:23.054224,30.66,99.31,14.42,7894.35
2022-03-25 19:13:33.083037,30.69,99.31,14.44,7854.02
2022-03-25 19:13:43.126645,30.69,99.31,14.78,7882.78
2022-03-25 19:13:53.170159,30.71,99.30,15.04,7768.95
2022-03-25 19:14:03.198566,30.73,99.30,14.86,7802.76
2022-03-25 19:14:13.241926,30.73,99.30,14.70,7859.75
2022-03-25 19:14:23.285844,30.74,99.30,14.70,7882.78
2022-03-25 19:14:33.314490,30.77,99.30,14.51,7935.10
2022-03-25 19:14:43.358120,30.77,99.30,15.00,7905.95
2022-03-25 19:14:53.402011,30.73,99.30,14.64,7964.47
2022-03-25 19:15:03.445917,30.78,99.30,14.92,7865.50
2022-03-25 19:15:13.474360,30.83,99.30,14.87,7746.58
2022-03-25 19:15:23.518342,30.84,99.30,14.87,7724.34
2022-03-25 19:15:33.561936,30.88,99.30,14.81,7593.51
2022-03-25 19:15:43.590219,30.90,99.30,14.78,7540.29
2022-03-25 19:15:53.633913,30.95,99.30,15.07,7415.58
2022-03-25 19:16:03.677502,30.90,99.30,14.89,7395.19
2022-03-25 19:16:13.706121,30.91,99.30,14.74,7482.62
2022-03-25 19:16:23.750078,30.91,99.30,14.67,7519.22
2022-03-25 19:16:33.794014,30.88,99.30,14.31,7674.75
2022-03-25 19:16:43.822601,30.90,99.30,14.40,7746.58
2022-03-25 19:16:53.866425,30.93,99.30,14.49,7791.46
2022-03-25 19:17:03.910513,30.98,99.30,14.58,7825.46
2022-03-25 19:17:13.954361,31.01,99.30,14.79,7825.46
2022-03-25 19:17:23.982713,31.02,99.30,14.66,7825.46
2022-03-25 19:17:34.026535,31.05,99.30,14.65,7752.16
2022-03-25 19:17:44.070291,31.07,99.30,14.77,7604.24
2022-03-25 19:17:54.099135,31.07,99.29,14.50,7598.87
2022-03-25 19:18:04.142618,31.05,99.30,14.56,7503.49
2022-03-25 19:18:14.186576,31.08,99.30,14.68,7436.08
2022-03-25 19:18:24.215077,31.11,99.29,14.74,7395.19
2022-03-25 19:18:34.258987,31.11,99.29,14.72,7324.71
2022-03-25 19:18:44.302784,31.04,99.30,14.41,7304.82
2022-03-25 19:18:54.346456,31.05,99.30,13.99,7477.42
2022-03-25 19:19:04.374738,31.07,99.29,14.08,7503.49
2022-03-25 19:19:14.418791,31.08,99.30,13.90,7588.15
2022-03-25 19:19:24.462375,31.11,99.29,13.96,7582.81
2022-03-25 19:19:34.505994,31.17,99.30,14.49,7395.19
2022-03-25 19:19:44.534368,31.22,99.29,14.48,7319.73
2022-03-25 19:19:54.578132,31.35,99.29,15.49,6996.10
2022-03-25 19:20:04.621796,31.42,99.29,15.81,6679.08
2022-03-25 19:20:14.650150,31.48,99.29,15.73,6585.07
2022-03-25 19:20:24.694094,31.47,99.29,15.34,6641.98
2022-03-25 19:20:34.737667,31.49,99.29,14.96,6637.88
2022-03-25 19:20:44.766077,31.52,99.29,14.88,6597.18
2022-03-25 19:20:54.809751,31.52,99.29,14.75,6708.23
2022-03-25 19:21:04.853628,31.54,99.29,14.62,6771.55
2022-03-25 19:21:14.882114,31.57,99.29,15.27,6679.08
2022-03-25 19:21:24.925894,31.62,99.29,14.98,6729.21
2022-03-25 19:21:34.969759,31.69,99.29,15.44,6509.38
2022-03-25 19:21:45.013563,31.73,99.28,15.87,6223.25
2022-03-25 19:21:55.042122,31.64,99.29,14.90,6288.72
2022-03-25 19:22:05.085794,31.63,99.29,14.75,6266.74
2022-03-25 19:22:15.129319,31.63,99.29,15.38,6166.19
2022-03-25 19:22:25.158035,31.65,99.29,15.03,6226.85
2022-03-25 19:22:35.201801,31.52,99.29,14.35,6525.17
2022-03-25 19:22:45.245375,31.38,99.29,13.69,6897.44
2022-03-25 19:22:55.273841,31.38,99.29,13.56,7231.18
2022-03-25 19:23:05.317510,31.45,99.28,13.82,7294.92
2022-03-25 19:23:15.361455,31.43,99.29,14.05,7289.97
2022-03-25 19:23:25.405370,31.50,99.28,14.77,7178.12
2022-03-25 19:23:35.434088,31.42,99.28,14.63,7144.75
2022-03-25 19:23:45.478335,31.44,99.28,14.45,7149.50
2022-03-25 19:23:55.522081,31.53,99.29,14.52,7135.28
2022-03-25 19:24:05.550603,31.61,99.29,14.67,7041.88
2022-03-25 19:24:15.594207,31.64,99.28,14.42,6919.61
2022-03-25 19:24:25.637839,31.73,99.28,14.32,6937.46
2022-03-25 19:24:35.666429,31.72,99.29,13.94,7014.34
2022-03-25 19:24:45.710119,31.75,99.28,13.87,7083.61
2022-03-25 19:24:55.753880,31.77,99.29,14.05,6955.40
2022-03-25 19:25:05.782613,31.72,99.29,13.78,7055.74
2022-03-25 19:25:15.826575,31.67,99.28,13.43,7206.97
