dateTime,temperature,pressure,humidity,altitude
2022-03-25 19:09:30.766919,25.73,99276.00,13.00,171.98
2022-03-25 19:09:40.807506,25.78,99278.00,13.00,171.81
2022-03-25 19:09:50.832672,25.82,99277.00,13.00,171.89
2022-03-25 19:10:00.873359,25.85,99274.00,14.00,172.15
2022-03-25 19:10:10.898597,25.87,99273.00,14.00,172.23
2022-03-25 19:10:20.939187,25.87,99275.00,13.00,172.06
2022-03-25 19:10:30.964357,25.88,99274.00,13.00,172.15
2022-03-25 19:10:41.004895,25.88,99274.00,13.00,172.15
2022-03-25 19:10:51.030451,25.88,99274.00,13.00,172.15
2022-03-25 19:11:01.070742,25.88,99272.00,14.00,172.32
2022-03-25 19:11:11.096113,25.87,99269.00,13.00,172.57
2022-03-25 19:11:21.136557,25.83,99269.00,13.00,172.57
2022-03-25 19:11:31.161970,25.83,99269.00,13.00,172.57
2022-03-25 19:11:41.202451,25.87,99273.00,14.00,172.23
2022-03-25 19:11:51.242944,25.87,99274.00,14.00,172.15
2022-03-25 19:12:01.268126,25.91,99274.00,14.00,172.15
2022-03-25 19:12:11.308822,25.94,99273.00,14.00,172.23
2022-03-25 19:12:21.334039,25.94,99272.00,14.00,172.32
2022-03-25 19:12:31.374673,25.93,99271.00,14.00,172.40
2022-03-25 19:12:41.415168,25.93,99273.00,14.00,172.23
2022-03-25 19:12:51.440409,25.98,99273.00,14.00,172.23
2022-03-25 19:13:01.481052,25.99,99272.00,14.00,172.32
2022-03-25 19:13:11.506186,25.99,99274.00,14.00,172.15
2022-03-25 19:13:21.546708,25.99,99274.00,14.00,172.15
2022-03-25 19:13:31.571941,26.01,99276.00,14.00,171.98
2022-03-25 19:13:41.612515,26.02,99265.00,14.00,172.91
2022-03-25 19:13:51.653172,26.05,99273.00,14.00,172.23
2022-03-25 19:14:01.678673,26.05,99273.00,14.00,172.23
2022-03-25 19:14:11.719052,26.03,99276.00,14.00,171.98
2022-03-25 19:14:21.744528,26.02,99271.00,14.00,172.40
2022-03-25 19:14:31.784889,26.01,99275.00,14.00,172.06
2022-03-25 19:14:41.810349,25.99,99273.00,14.00,172.23
2022-03-25 19:14:51.850717,25.97,99274.00,14.00,172.15
2022-03-25 19:15:01.876200,25.97,99273.00,14.00,172.23
2022-03-25 19:15:11.916417,25.94,99269.00,13.00,172.57
2022-03-25 19:15:21.941713,25.94,99270.00,14.00,172.49
2022-03-25 19:15:31.981982,25.92,99270.00,14.00,172.49
2022-03-25 19:15:42.007177,25.91,99268.00,14.00,172.65
2022-03-25 19:15:52.047725,25.91,99269.00,14.00,172.57
2022-03-25 19:16:02.088344,25.89,99267.00,13.00,172.74
2022-03-25 19:16:12.113520,25.88,99269.00,13.00,172.57
2022-03-25 19:16:22.154101,25.88,99266.00,13.00,172.82
2022-03-25 19:16:32.179331,25.86,99270.00,13.00,172.49
2022-03-25 19:16:42.219917,25.85,99268.00,13.00,172.65
2022-03-25 19:16:52.245110,25.85,99267.00,13.00,172.74
2022-03-25 19:17:02.285652,25.85,99267.00,13.00,172.74
2022-03-25 19:17:12.311247,25.85,99266.00,13.00,172.82
2022-03-25 19:17:22.351644,25.86,99266.00,13.00,172.82
2022-03-25 19:17:32.376876,25.86,99267.00,14.00,172.74
2022-03-25 19:17:42.417423,25.87,99266.00,14.00,172.82
2022-03-25 19:17:52.442775,25.87,99266.00,13.00,172.82
2022-03-25 19:18:02.483027,25.87,99265.00,13.00,172.91
2022-03-25 19:18:12.508199,25.88,99263.00,13.00,173.08
2022-03-25 19:18:22.548707,25.89,99262.00,13.00,173.16
2022-03-25 19:18:32.589364,25.87,99262.00,13.00,173.16
2022-03-25 19:18:42.614733,25.87,99260.00,13.00,173.33
2022-03-25 19:18:52.655233,25.84,99259.00,13.00,173.42
2022-03-25 19:19:02.680454,25.78,99259.00,13.00,173.42
2022-03-25 19:19:12.721034,25.77,99259.00,13.00,173.42
2022-03-25 19:19:22.746709,25.77,99258.00,13.00,173.50
2022-03-25 19:19:32.787014,25.76,99256.00,13.00,173.67
2022-03-25 19:19:42.827440,25.78,99255.00,13.00,173.76
2022-03-25 19:19:52.852934,25.81,99256.00,13.00,173.67
2022-03-25 19:20:02.893286,25.82,99256.00,13.00,173.67
2022-03-25 19:20:12.918702,25.85,99256.00,13.00,173.67
2022-03-25 19:20:22.959022,25.86,99256.00,14.00,173.67
2022-03-25 19:20:32.984134,25.88,99254.00,14.00,173.84
2022-03-25 19:20:43.024759,25.90,99254.00,14.00,173.84
2022-03-25 19:20:53.049969,25.89,99256.00,14.00,173.67
2022-03-25 19:21:03.090623,25.89,99254.00,14.00,173.84
2022-03-25 19:21:13.116186,25.89,99248.00,14.00,174.35
2022-03-25 19:21:23.156727,25.90,99257.00,14.00,173.59
2022-03-25 19:21:33.197089,25.92,99252.00,13.00,174.01
2022-03-25 19:21:43.222630,25.91,99252.00,14.00,174.01
2022-03-25 19:21:53.263013,25.94,99249.00,14.00,174.26
2022-03-25 19:22:03.288479,25.91,99249.00,14.00,174.26
2022-03-25 19:22:13.328943,25.89,99249.00,14.00,174.26
2022-03-25 19:22:23.353969,25.90,99249.00,14.00,174.26
2022-03-25 19:22:33.394644,25.89,99248.00,13.00,174.35
2022-03-25 19:22:43.435307,25.91,99247.00,13.00,174.43
2022-03-25 19:22:53.460496,25.93,99247.00,13.00,174.43
2022-03-25 19:23:03.501250,25.95,99247.00,13.00,174.43
2022-03-25 19:23:13.526504,25.96,99251.00,13.00,174.09
2022-03-25 19:23:23.567276,25.96,99247.00,13.00,174.43
2022-03-25 19:23:33.607620,25.92,99248.00,13.00,174.35
2022-03-25 19:23:43.632883,25.90,99247.00,13.00,174.43
2022-03-25 19:23:53.673502,25.91,99247.00,13.00,174.43
2022-03-25 19:24:03.698654,25.91,99247.00,13.00,174.43
