dateTime,temperature,pressure,humidity,altitude
2022-03-25 19:09:26.844223,28.41,99689.00,13.00,137.08
2022-03-25 19:09:36.873374,28.50,99687.00,13.00,137.25
2022-03-25 19:09:46.902201,28.54,99690.00,14.00,137.00
2022-03-25 19:09:56.930899,28.66,99687.00,13.00,137.25
2022-03-25 19:10:06.959951,28.81,99688.00,13.00,137.17
2022-03-25 19:10:16.988529,28.86,99684.00,14.00,137.51
2022-03-25 19:10:27.017740,28.91,99685.00,14.00,137.42
2022-03-25 19:10:37.046630,28.93,99686.00,14.00,137.34
2022-03-25 19:10:47.075520,28.73,99686.00,13.00,137.34
2022-03-25 19:10:57.104704,28.53,99687.00,13.00,137.25
2022-03-25 19:11:07.133499,28.31,99682.00,13.00,137.68
2022-03-25 19:11:17.177851,28.34,99686.00,14.00,137.34
2022-03-25 19:11:27.206948,28.29,99686.00,13.00,137.34
2022-03-25 19:11:37.235926,28.11,99687.00,13.00,137.25
2022-03-25 19:11:47.264650,27.94,99684.00,13.00,137.51
2022-03-25 19:11:57.293286,27.96,99684.00,13.00,137.51
2022-03-25 19:12:07.322092,28.06,99691.00,13.00,136.92
2022-03-25 19:12:17.351042,28.16,99685.00,13.00,137.42
2022-03-25 19:12:27.380138,28.11,99684.00,13.00,137.51
2022-03-25 19:12:37.408960,28.08,99681.00,13.00,137.76
2022-03-25 19:12:47.438027,28.04,99681.00,13.00,137.76
2022-03-25 19:12:57.467251,28.03,99684.00,13.00,137.51
2022-03-25 19:13:07.496624,28.16,99682.00,13.00,137.68
2022-03-25 19:13:17.525246,28.17,99684.00,13.00,137.51
2022-03-25 19:13:27.569747,28.31,99684.00,13.00,137.51
2022-03-25 19:13:37.598753,28.37,99684.00,13.00,137.51
2022-03-25 19:13:47.627576,28.45,99684.00,13.00,137.51
2022-03-25 19:13:57.656793,28.56,99685.00,13.00,137.42
2022-03-25 19:14:07.685567,28.67,99684.00,13.00,137.51
2022-03-25 19:14:17.714612,28.71,99685.00,13.00,137.42
2022-03-25 19:14:27.743527,28.79,99682.00,13.00,137.68
2022-03-25 19:14:37.772717,28.82,99684.00,13.00,137.51
2022-03-25 19:14:47.801935,28.74,99677.00,13.00,138.10
2022-03-25 19:14:57.830991,28.81,99681.00,13.00,137.76
2022-03-25 19:15:07.860236,28.83,99678.00,13.00,138.01
2022-03-25 19:15:17.889375,28.65,99681.00,13.00,137.76
2022-03-25 19:15:27.918309,28.63,99684.00,13.00,137.51
2022-03-25 19:15:37.962722,28.52,99686.00,13.00,137.34
2022-03-25 19:15:47.991819,28.60,99684.00,13.00,137.51
2022-03-25 19:15:58.020783,28.44,99686.00,13.00,137.34
2022-03-25 19:16:08.049606,28.45,99684.00,13.00,137.51
2022-03-25 19:16:18.078827,28.49,99682.00,13.00,137.68
2022-03-25 19:16:28.107642,28.55,99681.00,12.00,137.76
2022-03-25 19:16:38.136497,28.68,99675.00,13.00,138.26
2022-03-25 19:16:48.165441,28.83,99676.00,13.00,138.18
2022-03-25 19:16:58.194790,28.89,99677.00,12.00,138.10
2022-03-25 19:17:08.223804,28.89,99676.00,12.00,138.18
2022-03-25 19:17:18.252983,28.95,99678.00,12.00,138.01
2022-03-25 19:17:28.282260,29.00,99675.00,12.00,138.26
2022-03-25 19:17:38.311401,29.02,99673.00,12.00,138.43
2022-03-25 19:17:48.340250,29.09,99674.00,12.00,138.35
2022-03-25 19:17:58.384470,29.18,99677.00,12.00,138.10
2022-03-25 19:18:08.413670,29.19,99675.00,12.00,138.26
2022-03-25 19:18:18.442430,29.25,99677.00,12.00,138.10
2022-03-25 19:18:28.471456,29.07,99676.00,12.00,138.18
2022-03-25 19:18:38.500344,28.99,99673.00,12.00,138.43
2022-03-25 19:18:48.529508,29.04,99672.00,12.00,138.52
2022-03-25 19:18:58.558648,29.14,99675.00,12.00,138.26
2022-03-25 19:19:08.587594,29.25,99677.00,12.00,138.10
2022-03-25 19:19:18.616566,29.22,99673.00,12.00,138.43
2022-03-25 19:19:28.645564,29.32,99672.00,12.00,138.52
2022-03-25 19:19:38.674884,29.39,99670.00,12.00,138.69
2022-03-25 19:19:48.718946,29.48,99674.00,12.00,138.35
2022-03-25 19:19:58.748036,29.49,99673.00,12.00,138.43
2022-03-25 19:20:08.777146,29.59,99674.00,12.00,138.35
2022-03-25 19:20:18.806234,29.69,99676.00,12.00,138.18
2022-03-25 19:20:28.835418,29.74,99678.00,12.00,138.01
2022-03-25 19:20:38.864297,29.74,99673.00,12.00,138.43
2022-03-25 19:20:48.893522,29.69,99675.00,12.00,138.26
2022-03-25 19:20:58.922821,29.77,99675.00,13.00,138.26
2022-03-25 19:21:08.952027,29.83,99671.00,13.00,138.60
2022-03-25 19:21:18.981226,29.82,99671.00,12.00,138.60
2022-03-25 19:21:29.010506,29.71,99670.00,12.00,138.69
2022-03-25 19:21:39.039491,29.64,99669.00,12.00,138.77
2022-03-25 19:21:49.084021,29.70,99671.00,12.00,138.60
2022-03-25 19:21:59.113200,29.81,99665.00,12.00,139.11
2022-03-25 19:22:09.142203,29.73,99672.00,12.00,138.52
2022-03-25 19:22:19.171361,29.76,99675.00,13.00,138.26
2022-03-25 19:22:29.200300,29.81,99668.00,12.00,138.86
2022-03-25 19:22:39.229564,29.91,99667.00,12.00,138.94
2022-03-25 19:22:49.258550,29.99,99667.00,12.00,138.94
2022-03-25 19:22:59.287548,29.95,99669.00,12.00,138.77
2022-03-25 19:23:09.316618,29.80,99671.00,12.00,138.60
