dateTime,Temperature,Pressure,Humidity
2022-03-25 19:19:53.670555,28.09000015258789,993.47998046875,11.0
2022-03-25 19:22:00.679171,28.139999389648438,993.3900146484375,11.0
2022-03-25 19:37:47.085617,28.530000686645508,993.280029296875,14.0
2022-03-25 19:51:10.229858,29.729999542236328,993.0700073242188,10.0
2022-03-25 19:53:17.271764,29.600000381469727,993.0,10.0
2022-03-25 19:53:17.271281,29.600000381469727,993.0,10.0
2022-03-25 19:57:15.742642,29.809999465942383,993.0399780273438,12.0
2022-03-25 19:59:22.788759,29.799999237060547,993.0499877929688,11.0
2022-03-25 20:04:46.387383,29.670000076293945,993.0,11.0
2022-03-25 20:06:53.435256,28.93000030517578,992.9600219726562,10.0
2022-03-25 20:22:33.587587,28.059999465942383,992.760009765625,12.0
2022-03-25 20:22:33.588076,28.059999465942383,992.760009765625,12.0
2022-03-25 20:26:40.164060,28.40999984741211,992.5900268554688,11.0
2022-03-25 20:28:47.204753,27.6200008392334,992.6500244140625,12.0
2022-03-25 20:35:09.891555,29.309999465942383,992.47998046875,11.0
2022-03-25 20:37:16.936244,29.31999969482422,992.4199829101562,11.0
2022-03-25 20:41:48.532771,29.93000030517578,992.27001953125,10.0
2022-03-25 20:43:55.580935,29.389999389648438,992.2999877929688,13.0
