dateTime,Temperature,Pressure,Humidity
2022-03-25 19:12:20.429829,30.389999389648438,993.6400146484375,13.0
2022-03-25 19:14:27.479027,29.920000076293945,993.6199951171875,14.0
2022-03-25 19:20:17.333331,30.360000610351562,993.530029296875,12.0
2022-03-25 19:22:24.384497,30.43000030517578,993.5,13.0
2022-03-25 19:28:31.256944,30.200000762939453,993.4299926757812,13.0
2022-03-25 19:30:38.301721,30.559999465942383,993.47998046875,14.0
2022-03-25 19:37:20.179463,31.450000762939453,993.3300170898438,13.0
2022-03-25 19:39:27.231544,31.31999969482422,993.3300170898438,13.0
2022-03-25 19:49:14.035394,31.290000915527344,993.1500244140625,14.0
2022-03-25 19:55:42.872319,32.18000030517578,993.1099853515625,14.0
2022-03-25 19:57:49.881365,32.439998626708984,993.1400146484375,14.0
2022-03-25 20:10:06.377281,30.739999771118164,992.9500122070312,12.0
2022-03-25 20:12:13.421412,30.389999389648438,993.0,13.0
2022-03-25 20:20:19.293287,30.56999969482422,992.8699951171875,13.0
2022-03-25 20:34:49.950707,30.670000076293945,992.52001953125,13.0
2022-03-25 20:36:57.011685,31.030000686645508,992.469970703125,13.0
