dateTime,Temperature,Pressure,Humidity
2022-03-25 19:17:52.956903,28.68000030517578,994.8200073242188,11.0
2022-03-25 19:20:00.011968,29.520000457763672,994.75,10.0
2022-03-25 19:26:46.129244,28.81999969482422,994.6799926757812,11.0
2022-03-25 19:28:53.188001,28.790000915527344,994.6799926757812,10.0
2022-03-25 19:36:22.342047,29.040000915527344,994.6599731445312,11.0
2022-03-25 19:38:29.390275,29.170000076293945,994.6300048828125,11.0
2022-03-25 19:46:10.568109,29.56999969482422,994.489990234375,11.0
2022-03-25 19:48:17.609687,30.030000686645508,994.4299926757812,9.0
2022-03-25 19:56:45.823940,30.010000228881836,994.3900146484375,11.0
2022-03-25 19:58:52.871316,30.260000228881836,994.3900146484375,11.0
2022-03-25 20:05:24.112576,29.799999237060547,994.2999877929688,10.0
2022-03-25 20:07:31.167595,30.18000030517578,994.3400268554688,10.0
2022-03-25 20:14:28.454638,30.06999969482422,994.1400146484375,10.0
2022-03-25 20:16:35.503444,29.65999984741211,994.0999755859375,9.0
2022-03-25 20:24:11.767257,28.969999313354492,994.0,12.0
2022-03-25 20:26:18.820473,29.81999969482422,993.9500122070312,10.0
2022-03-25 20:34:47.057498,29.979999542236328,993.8099975585938,11.0
2022-03-25 20:36:54.104457,30.8799991607666,993.7999877929688,10.0
2022-03-25 20:44:02.302109,29.969999313354492,993.6099853515625,11.0
