dateTime,Temperature,Pressure,Humidity
2022-03-25 19:10:00.498857,28.829999923706055,993.8400268554688,14.0
2022-03-25 19:10:37.506944,29.229999542236328,993.760009765625,13.0
2022-03-25 19:11:18.646577,29.579999923706055,993.719970703125,13.0
2022-03-25 19:11:55.649290,29.059999465942383,993.72998046875,14.0
2022-03-25 19:12:53.158389,29.299999237060547,993.6900024414062,13.0
2022-03-25 19:13:30.150410,29.139999389648438,993.6599731445312,14.0
2022-03-25 19:14:07.149588,29.1299991607666,993.719970703125,15.0
2022-03-25 19:14:48.300780,28.969999313354492,993.6900024414062,15.0
2022-03-25 19:15:25.298737,28.84000015258789,993.6799926757812,16.0
2022-03-25 19:16:22.810026,28.770000457763672,993.6699829101562,15.0
2022-03-25 19:16:59.810606,28.8700008392334,993.6599731445312,15.0
2022-03-25 19:17:36.804195,28.959999084472656,993.6199951171875,14.0
2022-03-25 19:18:17.955875,29.15999984741211,993.5900268554688,14.0
2022-03-25 19:18:54.960089,29.25,993.5700073242188,14.0
2022-03-25 19:19:52.463548,29.510000228881836,993.5399780273438,13.0
2022-03-25 19:20:29.466430,29.6299991607666,993.47998046875,14.0
2022-03-25 19:21:06.476733,29.68000030517578,993.5599975585938,14.0
2022-03-25 19:21:06.477857,29.68000030517578,993.5599975585938,14.0
2022-03-25 19:21:47.609128,29.649999618530273,993.5399780273438,14.0
2022-03-25 19:22:24.608731,29.65999984741211,993.510009765625,14.0
2022-03-25 19:23:22.121409,29.559999465942383,993.469970703125,13.0
2022-03-25 19:23:59.119717,29.450000762939453,993.52001953125,13.0
2022-03-25 19:24:36.125179,29.399999618530273,993.47998046875,14.0
2022-03-25 19:25:17.265290,29.31999969482422,993.47998046875,14.0
2022-03-25 19:25:54.266850,29.229999542236328,993.489990234375,14.0
2022-03-25 19:26:51.767997,29.5,993.4500122070312,14.0
2022-03-25 19:27:28.776387,29.290000915527344,993.4199829101562,14.0
2022-03-25 19:28:05.777168,29.049999237060547,993.4400024414062,14.0
2022-03-25 19:28:46.921804,29.219999313354492,993.4199829101562,14.0
2022-03-25 19:29:23.930258,29.280000686645508,993.4500122070312,13.0
2022-03-25 19:29:23.930377,29.280000686645508,993.4500122070312,13.0
