dateTime,temperature,pressure,humidity,altitude
2022-03-25 19:09:33.458620,25.48,99222.00,14.00,176.55
2022-03-25 19:09:43.490114,25.48,99223.00,14.00,176.46
2022-03-25 19:09:53.506412,25.51,99224.00,14.00,176.38
2022-03-25 19:10:03.538061,25.54,99219.00,14.00,176.80
2022-03-25 19:10:13.569721,25.55,99224.00,14.00,176.38
2022-03-25 19:10:23.585975,25.56,99221.00,14.00,176.63
2022-03-25 19:10:33.602378,25.58,99219.00,14.00,176.80
2022-03-25 19:10:43.634052,25.56,99216.00,14.00,177.06
2022-03-25 19:10:53.650384,25.57,99220.00,14.00,176.72
2022-03-25 19:11:03.682073,25.57,99216.00,14.00,177.06
2022-03-25 19:11:13.698651,25.56,99216.00,14.00,177.06
2022-03-25 19:11:23.730007,25.56,99215.00,14.00,177.14
2022-03-25 19:11:33.746156,25.56,99216.00,14.00,177.06
2022-03-25 19:11:43.777763,25.60,99219.00,14.00,176.80
2022-03-25 19:11:53.794425,25.62,99218.00,14.00,176.89
2022-03-25 19:12:03.825985,25.65,99219.00,14.00,176.80
2022-03-25 19:12:13.842350,25.67,99217.00,14.00,176.97
2022-03-25 19:12:23.874061,25.69,99215.00,14.00,177.14
2022-03-25 19:12:33.905499,25.69,99217.00,14.00,176.97
2022-03-25 19:12:43.921704,25.70,99217.00,14.00,176.97
2022-03-25 19:12:53.938038,25.73,99214.00,14.00,177.23
2022-03-25 19:13:03.969716,25.75,99215.00,14.00,177.14
2022-03-25 19:13:13.985884,25.76,99217.00,14.00,176.97
2022-03-25 19:13:24.017408,25.79,99218.00,14.00,176.89
2022-03-25 19:13:34.033791,25.81,99217.00,14.00,176.97
2022-03-25 19:13:44.065631,25.82,99216.00,14.00,177.06
2022-03-25 19:13:54.081773,25.84,99218.00,14.00,176.89
2022-03-25 19:14:04.113447,25.85,99218.00,14.00,176.89
2022-03-25 19:14:14.145056,25.86,99218.00,14.00,176.89
2022-03-25 19:14:24.161628,25.87,99218.00,14.00,176.89
2022-03-25 19:14:34.193061,25.85,99216.00,14.00,177.06
2022-03-25 19:14:44.209374,25.85,99218.00,14.00,176.89
2022-03-25 19:14:54.240945,25.84,99217.00,14.00,176.97
2022-03-25 19:15:04.257675,25.84,99219.00,14.00,176.80
2022-03-25 19:15:14.273640,25.82,99216.00,14.00,177.06
2022-03-25 19:15:24.305238,25.80,99216.00,14.00,177.06
2022-03-25 19:15:34.321497,25.81,99214.00,14.00,177.23
2022-03-25 19:15:44.352934,25.80,99212.00,14.00,177.39
2022-03-25 19:15:54.369386,25.79,99217.00,14.00,176.97
2022-03-25 19:16:04.401007,25.77,99214.00,14.00,177.23
2022-03-25 19:16:14.417467,25.78,99214.00,14.00,177.23
2022-03-25 19:16:24.449265,25.77,99214.00,14.00,177.23
2022-03-25 19:16:34.465524,25.77,99213.00,14.00,177.31
2022-03-25 19:16:44.497238,25.76,99214.00,14.00,177.23
2022-03-25 19:16:54.528929,25.76,99212.00,14.00,177.39
2022-03-25 19:17:04.545451,25.77,99212.00,14.00,177.39
2022-03-25 19:17:14.576777,25.78,99212.00,14.00,177.39
2022-03-25 19:17:24.593304,25.78,99214.00,14.00,177.23
2022-03-25 19:17:34.609397,25.79,99214.00,14.00,177.23
2022-03-25 19:17:44.641230,25.79,99209.00,14.00,177.65
2022-03-25 19:17:54.657713,25.81,99212.00,14.00,177.39
2022-03-25 19:18:04.688987,25.82,99211.00,14.00,177.48
2022-03-25 19:18:14.705343,25.82,99211.00,14.00,177.48
2022-03-25 19:18:24.736945,25.81,99210.00,14.00,177.57
2022-03-25 19:18:34.753535,25.81,99209.00,14.00,177.65
2022-03-25 19:18:44.785001,25.79,99206.00,14.00,177.90
2022-03-25 19:18:54.816689,25.75,99206.00,14.00,177.90
2022-03-25 19:19:04.833063,25.69,99207.00,14.00,177.82
2022-03-25 19:19:14.849446,25.70,99205.00,14.00,177.99
2022-03-25 19:19:24.880895,25.70,99204.00,14.00,178.07
2022-03-25 19:19:34.897304,25.71,99204.00,14.00,178.07
2022-03-25 19:19:44.928847,25.73,99204.00,14.00,178.07
2022-03-25 19:19:54.945306,25.73,99202.00,14.00,178.24
2022-03-25 19:20:04.976834,25.74,99202.00,14.00,178.24
2022-03-25 19:20:14.993550,25.76,99204.00,14.00,178.07
2022-03-25 19:20:25.024826,25.78,99205.00,14.00,177.99
2022-03-25 19:20:35.041052,25.79,99205.00,14.00,177.99
2022-03-25 19:20:45.072858,25.81,99209.00,14.00,177.65
2022-03-25 19:20:55.089057,25.81,99207.00,14.00,177.82
2022-03-25 19:21:05.120698,25.81,99202.00,14.00,178.24
2022-03-25 19:21:15.152154,25.82,99204.00,14.00,178.07
2022-03-25 19:21:25.168642,25.81,99205.00,14.00,177.99
2022-03-25 19:21:35.184974,25.82,99207.00,14.00,177.82
2022-03-25 19:21:45.216557,25.83,99205.00,14.00,177.99
2022-03-25 19:21:55.232787,25.83,99202.00,14.00,178.24
2022-03-25 19:22:05.264670,25.82,99201.00,14.00,178.33
2022-03-25 19:22:15.280850,25.82,99198.00,14.00,178.58
2022-03-25 19:22:25.312652,25.82,99196.00,14.00,178.75
2022-03-25 19:22:35.328844,25.83,99201.00,14.00,178.33
2022-03-25 19:22:45.360497,25.84,99199.00,14.00,178.50
2022-03-25 19:22:55.376860,25.86,99202.00,14.00,178.24
2022-03-25 19:23:05.408863,25.87,99198.00,14.00,178.58
