dateTime,temperature,pressure,humidity,altitude
2022-03-25 19:09:32.597528,-142.72,45464.00,17.00,6269.40
2022-03-25 19:09:42.626468,-142.72,45474.00,17.00,6267.81
2022-03-25 19:09:52.655529,-142.72,45464.00,17.00,6269.40
2022-03-25 19:10:02.684941,-142.72,45453.00,17.00,6271.15
2022-03-25 19:10:12.714060,-142.72,45468.00,17.00,6268.76
2022-03-25 19:10:22.757546,-142.72,45478.00,17.00,6267.17
2022-03-25 19:10:32.786842,-142.72,45458.00,17.00,6270.36
2022-03-25 19:10:42.816077,-142.72,45474.00,17.00,6267.81
2022-03-25 19:10:52.845326,-142.72,45468.00,17.00,6268.76
2022-03-25 19:11:02.889146,-142.72,45458.00,17.00,6270.36
2022-03-25 19:11:12.918106,-142.72,45460.00,17.00,6270.04
2022-03-25 19:11:22.946965,-142.72,45477.00,17.00,6267.33
2022-03-25 19:11:32.976078,-142.72,45467.00,17.00,6268.92
2022-03-25 19:11:43.005023,-142.72,45468.00,17.00,6268.76
2022-03-25 19:11:53.033985,-142.72,45452.00,17.00,6271.31
2022-03-25 19:12:03.063310,-142.72,45487.00,17.00,6265.74
2022-03-25 19:12:13.107210,-142.72,45473.00,17.00,6267.97
2022-03-25 19:12:23.136361,-142.72,45457.00,17.00,6270.52
2022-03-25 19:12:33.165595,-142.72,45477.00,17.00,6267.33
2022-03-25 19:12:43.194762,-142.72,45470.00,17.00,6268.45
2022-03-25 19:12:53.223824,-142.72,45461.00,17.00,6269.88
2022-03-25 19:13:03.267722,-142.72,45456.00,17.00,6270.68
2022-03-25 19:13:13.296893,-142.72,45441.00,17.00,6273.06
2022-03-25 19:13:23.326055,-142.72,45479.00,17.00,6267.01
2022-03-25 19:13:33.355091,-142.72,45447.00,17.00,6272.11
2022-03-25 19:13:43.384068,-142.72,45464.00,17.00,6269.40
2022-03-25 19:13:53.428021,-142.72,45462.00,17.00,6269.72
2022-03-25 19:14:03.457137,-142.72,45469.00,17.00,6268.60
2022-03-25 19:14:13.486200,-142.72,45460.00,17.00,6270.04
2022-03-25 19:14:23.515098,-142.72,45450.00,17.00,6271.63
2022-03-25 19:14:33.544305,-142.72,45467.00,17.00,6268.92
2022-03-25 19:14:43.573476,-142.72,45475.00,17.00,6267.65
2022-03-25 19:14:53.602116,-142.72,45466.00,17.00,6269.08
2022-03-25 19:15:03.646130,-142.72,45464.00,17.00,6269.40
2022-03-25 19:15:13.675254,-142.72,45472.00,17.00,6268.13
2022-03-25 19:15:23.704512,-142.72,45472.00,17.00,6268.13
2022-03-25 19:15:33.748710,-142.72,45451.00,17.00,6271.47
2022-03-25 19:15:43.777719,-142.72,45452.00,17.00,6271.31
2022-03-25 19:15:53.806744,-142.72,45466.00,17.00,6269.08
2022-03-25 19:16:03.835860,-142.72,45493.00,17.00,6264.78
2022-03-25 19:16:13.865146,-142.72,45467.00,17.00,6268.92
2022-03-25 19:16:23.893719,-142.72,45472.00,17.00,6268.13
2022-03-25 19:16:33.922733,-142.72,45464.00,17.00,6269.40
2022-03-25 19:16:43.951743,-142.72,45463.00,17.00,6269.56
2022-03-25 19:16:53.995932,-142.72,45456.00,17.00,6270.68
