dateTime,Temperature,Pressure,Humidity
2022-03-25 19:10:42.339839,28.81999969482422,994.1099853515625,8.0
2022-03-25 19:17:03.485505,27.40999984741211,994.010009765625,11.0
2022-03-25 19:19:10.534522,28.15999984741211,993.9099731445312,8.0
2022-03-25 19:22:23.681780,28.049999237060547,993.8499755859375,8.0
2022-03-25 19:24:30.732450,27.56999969482422,993.8300170898438,9.0
2022-03-25 19:30:39.909101,28.290000915527344,993.8400268554688,10.0
2022-03-25 19:32:46.954154,28.200000762939453,993.77001953125,9.0
2022-03-25 19:39:06.138590,28.5,993.7999877929688,10.0
2022-03-25 19:41:13.187886,28.559999465942383,993.760009765625,12.0
2022-03-25 19:46:48.381338,28.8700008392334,993.6300048828125,8.0
2022-03-25 19:48:55.418668,29.309999465942383,993.6099853515625,8.0
2022-03-25 19:54:44.611364,29.299999237060547,993.5599975585938,10.0
2022-03-25 19:56:51.680375,29.290000915527344,993.6199951171875,10.0
2022-03-25 20:04:07.853250,29.799999237060547,993.47998046875,8.0
2022-03-25 20:06:14.909783,28.479999542236328,993.530029296875,9.0
2022-03-25 20:12:53.078031,28.739999771118164,993.3200073242188,9.0
2022-03-25 20:15:00.129515,28.030000686645508,993.2999877929688,9.0
2022-03-25 20:19:38.310497,28.68000030517578,993.3200073242188,8.0
2022-03-25 20:21:45.363689,29.010000228881836,993.280029296875,9.0
2022-03-25 20:28:08.583049,28.3799991607666,993.1400146484375,8.0
2022-03-25 20:30:15.626702,28.559999465942383,993.1199951171875,8.0
2022-03-25 20:44:21.092756,28.559999465942383,992.8499755859375,9.0
