dateTime,Temperature,Pressure,Humidity
2022-03-25 19:24:36.748908,29.0,993.4500122070312,13.0
2022-03-25 19:26:43.791594,28.959999084472656,993.47998046875,13.0
2022-03-25 19:34:48.239997,28.549999237060547,993.4400024414062,15.0
2022-03-25 19:36:55.295789,27.850000381469727,993.3900146484375,14.0
2022-03-25 19:36:55.294911,27.850000381469727,993.3900146484375,14.0
2022-03-25 19:44:33.781227,27.8799991607666,993.2999877929688,13.0
2022-03-25 19:44:33.782117,27.8799991607666,993.2999877929688,13.0
2022-03-25 19:46:40.806713,28.489999771118164,993.280029296875,13.0
2022-03-25 19:54:34.301092,28.950000762939453,993.1599731445312,13.0
2022-03-25 19:56:41.338024,28.940000534057617,993.219970703125,14.0
2022-03-25 20:05:01.875424,29.440000534057617,993.0999755859375,12.0
2022-03-25 20:07:08.922694,29.06999969482422,993.1400146484375,12.0
2022-03-25 20:36:13.517722,30.170000076293945,992.5599975585938,14.0
2022-03-25 20:38:20.560026,30.540000915527344,992.530029296875,11.0
